time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
21973,-1.015528,0.008296,-0.015616,6.580000,0.000000,0.840000
22026,-1.019432,0.013664,-0.010736,12.460000,-0.630000,1.750000
22076,-1.016504,0.020496,-0.031720,15.540000,0.770000,0.840000
22126,-1.017968,0.006832,-0.021472,15.190000,-1.540000,1.470000
22177,-1.016016,0.015128,-0.017080,15.260000,-1.260000,0.910000
22227,-1.012600,0.020496,0.007320,17.219999,0.000000,1.260000
22277,-1.016016,0.011224,-0.034160,16.170000,-0.770000,1.260000
22327,-1.016504,0.019520,-0.010248,21.070000,-1.820000,2.030000
22377,-1.016504,0.011712,-0.016592,21.629999,-1.680000,1.190000
22427,-1.015528,0.005856,0.000976,25.340000,0.070000,2.100000
22522,-1.016504,0.021960,0.005368,17.500000,4.970000,1.120000
22572,-1.020408,-0.005856,-0.074176,17.920000,-1.050000,1.750000
22622,-1.019432,0.022936,-0.000488,24.080000,-0.420000,1.820000
22672,-1.016992,0.018056,-0.040504,21.000000,-1.610000,1.750000
22723,-1.018944,0.024400,-0.011712,20.860001,-0.070000,1.890000
22775,-1.015528,0.016592,-0.018544,26.670000,-0.420000,1.960000
22825,-1.013576,0.022448,-0.037088,21.350000,0.980000,1.890000
22875,-1.014064,0.000488,-0.042944,22.330000,-1.890000,2.170000
22925,-1.016016,0.007808,-0.025376,26.110001,-0.210000,2.240000
22975,-1.015528,0.020008,-0.045384,23.870001,-1.470000,1.890000
23027,-1.017968,0.001952,-0.035624,28.490000,-1.750000,2.380000
23077,-1.016992,0.016592,-0.055144,27.299999,-2.660000,1.960000
23127,-1.016016,0.015128,-0.033672,25.760000,-4.900000,2.170000
23177,-1.018944,0.004392,-0.002928,27.299999,-1.680000,1.890000
23229,-1.017480,0.014640,-0.032208,26.879999,-0.490000,2.310000
23282,-1.015528,0.000000,-0.051240,24.709999,-2.240000,1.680000
23332,-1.017480,0.006832,-0.033184,25.690001,-3.640000,2.030000
23382,-1.016992,-0.004392,-0.050264,22.190001,-5.250000,2.240000
23433,-1.017968,0.014640,-0.022936,20.440001,-6.510000,1.680000
23521,-1.017968,0.009272,-0.010736,17.709999,-5.880000,1.680000
23571,-1.017968,0.008784,-0.000488,12.390000,-5.390000,1.260000
23621,-1.020408,0.010248,0.018056,16.240000,-0.350000,0.840000
23671,-1.016016,0.020984,-0.013664,15.120000,2.310000,1.120000
23721,-1.018944,0.005368,-0.025376,7.560000,-0.560000,1.190000
23771,-1.019432,-0.000976,-0.014640,5.740000,0.980000,0.910000
23821,-1.015040,0.006832,-0.016592,2.590000,1.890000,0.770000
23871,-1.014064,0.001464,-0.027328,-1.750000,0.910000,0.910000
23921,-1.017480,0.020496,-0.006832,0.630000,2.870000,0.420000
23974,-1.015528,0.007808,-0.044896,-4.900000,1.330000,0.420000
24024,-1.012600,0.013176,0.011224,-3.010000,1.050000,0.630000
24078,-1.015528,-0.003904,-0.012688,-0.770000,5.670000,1.120000
24128,-1.014552,0.016592,-0.018544,-2.170000,10.710000,0.210000
24178,-1.014064,0.000976,-0.074176,-0.910000,6.860000,1.330000
24228,-1.014064,0.024400,-0.063440,-0.560000,4.060000,0.770000
24278,-1.011136,0.004880,-0.052216,0.070000,1.050000,0.700000
24328,-1.016504,0.008784,-0.088816,-0.140000,1.260000,0.350000
24378,-1.014064,0.020984,-0.057096,0.000000,-2.660000,0.770000
24428,-1.015528,0.012200,-0.031232,0.140000,-2.660000,0.910000
24530,-1.016016,0.007808,-0.055632,-0.070000,-3.010000,1.190000
24580,-1.015040,0.013176,-0.053192,-0.210000,-1.050000,0.910000
24630,-1.016016,0.016104,-0.064904,0.280000,-3.780000,0.700000
24680,-1.015040,0.007808,-0.043432,0.770000,-3.080000,1.120000
24730,-1.017480,0.005856,-0.043920,0.350000,-2.380000,0.840000
24783,-1.015040,0.013176,-0.031232,1.190000,-0.070000,0.840000
24834,-1.020408,-0.002440,-0.059048,0.210000,-0.980000,0.910000
24884,-1.012112,0.008784,-0.052704,0.140000,-0.140000,0.350000
24934,-1.013576,0.014640,-0.052216,-0.490000,-2.170000,0.910000
24984,-1.014552,0.014640,-0.028304,0.280000,-0.630000,0.630000
25034,-1.014064,0.011712,-0.053192,-0.070000,0.350000,0.700000
25084,-1.015040,0.008784,-0.047336,0.350000,-0.910000,0.980000
25134,-1.014552,0.012688,-0.049776,0.560000,-1.120000,0.840000
25184,-1.016016,0.019032,-0.040016,0.840000,-0.210000,0.560000
25234,-1.014552,0.009272,-0.050264,0.140000,-0.770000,0.840000
25284,-1.016992,0.005856,-0.052704,0.560000,-0.980000,0.910000
25334,-1.016016,0.007320,-0.066856,0.630000,-3.780000,0.700000
25384,-1.015040,0.017568,-0.017080,1.260000,-3.360000,0.840000
25434,-1.016016,0.010248,-0.027328,0.490000,0.280000,0.560000
25533,-1.017480,0.014152,-0.058560,0.070000,-2.380000,0.910000
25594,-1.015040,0.007320,-0.048312,-0.140000,-3.920000,0.840000
25646,-1.015528,-0.003904,-0.039040,0.210000,-6.160000,0.910000
25696,-1.013576,0.016104,-0.041480,0.140000,-8.750000,0.630000
25746,-1.015528,0.013176,-0.019032,0.770000,-8.960000,0.980000
25796,-1.014552,0.006832,-0.011224,0.490000,-9.450000,0.980000
25846,-1.015528,0.014640,-0.002440,0.210000,-7.350000,0.840000
25897,-1.015528,0.008296,-0.017080,-0.560000,-8.400000,1.050000
25947,-1.016016,0.018056,-0.000976,-0.490000,-10.710000,0.770000
25997,-1.016992,0.022448,-0.000488,-1.400000,-12.600000,0.910000
26047,-1.017480,0.002928,0.029768,-1.400000,-12.530000,1.120000
26097,-1.017480,0.001952,0.030744,-0.490000,-13.370000,0.770000
26151,-1.017480,0.026352,0.054656,0.350000,-13.650000,0.560000
26201,-1.016992,0.005856,0.048312,-0.070000,-14.700000,1.050000
26251,-1.017480,0.013176,0.090768,0.700000,-14.840000,1.190000
26301,-1.014552,-0.005856,0.084912,-0.490000,-14.700000,1.260000
26351,-1.014552,0.029768,0.087840,-0.490000,-16.100000,0.980000
26401,-1.015528,0.005856,0.103944,0.070000,-17.570000,1.330000
26451,-1.011136,0.009272,0.121512,1.190000,-20.090000,0.980000
26532,-1.007232,0.021960,0.167872,1.610000,-19.879999,0.770000
26585,-1.004792,0.000976,0.181048,1.120000,-18.620001,1.610000
26635,-0.999424,0.008784,0.205448,0.700000,-18.129999,1.050000
26688,-1.000888,0.004392,0.210328,-0.700000,-15.470000,1.260000
26740,-0.996984,0.025376,0.202032,-1.120000,-17.780001,0.910000
26790,-0.991616,0.021472,0.230336,0.070000,-19.950001,0.910000
26840,-0.989664,0.017568,0.258640,-0.140000,-20.790001,1.050000
26890,-0.984296,0.005856,0.270352,0.420000,-22.610001,1.330000
26943,-0.977952,0.016592,0.301584,0.490000,-21.209999,0.910000
26993,-0.972096,0.004880,0.314272,0.210000,-21.980000,1.400000
27043,-0.965752,0.028304,0.358680,0.490000,-19.040001,1.050000
27094,-0.961360,0.009760,0.342576,0.630000,-17.010000,0.420000
27144,-0.957944,0.028792,0.379664,-0.070000,-15.470000,0.980000
27194,-0.953064,0.018544,0.373320,-0.350000,-13.860000,1.120000
27244,-0.949648,0.006344,0.381128,-0.350000,-16.030001,1.050000
27294,-0.943792,0.006344,0.410408,0.210000,-15.120000,1.260000
27344,-0.941840,0.014152,0.400160,0.980000,-15.540000,0.980000
27394,-0.932568,0.020984,0.427488,0.980000,-15.400000,0.630000
27448,-0.926712,0.017568,0.429440,0.000000,-15.890000,1.190000
27532,-0.919392,0.020496,0.467016,0.140000,-10.780000,0.210000
27584,-0.917928,0.012688,0.469944,-0.700000,-9.520000,0.840000
27634,-0.912560,0.018544,0.470432,-0.280000,-9.240000,1.330000
27684,-0.910608,0.007808,0.462624,-0.210000,-10.640000,0.980000
27734,-0.908168,0.020984,0.479216,-1.050000,-11.900000,1.470000
27784,-0.900360,0.008784,0.498736,0.630000,-12.530000,0.910000
27834,-0.899384,0.010248,0.500200,-1.050000,-13.300000,1.330000
27884,-0.890112,0.019520,0.516304,0.490000,-13.720000,0.630000
27935,-0.885720,0.009272,0.531432,0.070000,-12.040000,0.980000
27985,-0.882792,0.013664,0.549000,-0.490000,-9.450000,0.420000
28035,-0.881328,0.029280,0.532896,-0.490000,-7.420000,1.190000
28085,-0.871080,0.014152,0.537288,0.210000,-9.100000,0.770000
28137,-0.872544,0.014640,0.545584,0.140000,-9.800000,0.700000
28187,-0.866200,0.010248,0.557784,0.210000,-11.830000,1.890000
28237,-0.858880,0.019520,0.557784,-0.280000,-13.090000,0.910000
28287,-0.852048,0.021472,0.588528,0.840000,-12.740000,0.350000
28337,-0.847168,0.007808,0.592432,1.260000,-11.130000,1.050000
28387,-0.842776,0.027816,0.612928,1.050000,-7.350000,0.280000
28438,-0.842776,0.011224,0.600240,0.630000,-6.580000,0.840000
28534,-0.838872,0.013664,0.677344,1.190000,10.150000,0.910000
28604,-0.847168,0.014640,0.615368,1.190000,25.900000,-0.280000
28657,-0.865224,0.016592,0.555832,1.120000,28.280001,1.050000
28707,-0.875960,0.011224,0.488488,-0.210000,25.270000,0.700000
28760,-0.893040,0.005856,0.467992,1.050000,18.129999,-0.140000
28810,-0.896944,0.005368,0.505080,2.520000,15.470000,0.070000
28860,-0.905240,0.031232,0.469944,2.800000,15.890000,-0.700000
28910,-0.908656,0.010248,0.481168,1.680000,15.820000,0.140000
28960,-0.918416,-0.003904,0.443104,1.400000,17.219999,0.210000
29012,-0.922320,0.022936,0.429440,-0.280000,15.820000,-0.210000
29062,-0.929152,0.002928,0.422120,0.560000,14.630000,-0.420000
29112,-0.937448,0.018544,0.419192,1.330000,15.050000,-1.120000
29163,-0.940376,0.027816,0.406992,-0.070000,15.260000,-0.280000
29213,-0.944768,0.007808,0.398696,-0.840000,18.760000,-1.470000
29265,-0.957944,-0.002440,0.351848,-0.980000,18.059999,-1.470000
29315,-0.960384,0.025376,0.382104,-0.840000,18.200001,-1.610000
29365,-0.965264,0.004392,0.347944,0.000000,21.490000,-3.500000
29415,-0.972096,0.001464,0.321104,-1.190000,22.260000,-3.850000
29465,-0.976976,-0.003904,0.296216,-1.680000,22.190001,-3.640000
29518,-0.986248,-0.007320,0.247416,-0.910000,19.389999,-2.660000
29604,-0.991128,-0.008296,0.254736,-2.380000,17.570000,-3.220000
29654,-0.997472,-0.025376,0.220576,0.840000,15.260000,-1.680000
29707,-0.997472,-0.001464,0.227408,0.420000,15.750000,-3.080000
29757,-1.002840,-0.010736,0.210816,1.540000,17.080000,-3.360000
29807,-1.000400,-0.037088,0.198616,-1.820000,19.040001,-2.870000
29857,-1.003816,-0.035136,0.176168,-0.420000,21.000000,-3.080000
29907,-1.002352,-0.025376,0.149328,-2.870000,23.240000,-3.990000
29957,-1.009672,-0.046360,0.110288,-2.030000,21.490000,-3.780000
30007,-1.010648,-0.038552,0.110288,-1.400000,20.790001,-2.520000
30059,-1.014552,-0.054656,0.063440,-0.210000,19.530001,-2.870000
30109,-1.015040,-0.031720,0.056608,0.840000,16.379999,-2.870000
30159,-1.017480,-0.046848,0.044896,1.820000,14.980000,-1.820000
30209,-1.017968,-0.081008,0.018544,1.120000,13.090000,-1.400000
30262,-1.014552,-0.059536,0.011712,0.140000,10.010000,-0.630000
30312,-1.016992,-0.056120,0.018056,3.150000,10.990000,-1.680000
30362,-1.016504,-0.042456,-0.005368,-0.910000,12.460000,-0.700000
30412,-1.015528,-0.050752,-0.019032,-0.210000,7.560000,-0.490000
30462,-1.014552,-0.076128,-0.060512,-0.980000,1.610000,0.980000
30516,-1.015528,-0.058072,-0.035624,1.470000,-3.990000,0.700000
30611,-1.015528,-0.056120,-0.006344,-0.490000,-3.360000,1.260000
30663,-1.017480,-0.058072,0.044408,0.700000,0.560000,0.560000
30713,-1.016504,-0.055632,-0.032208,-0.980000,3.360000,0.210000
30763,-1.016016,-0.065880,-0.016592,-0.420000,-0.770000,0.980000
30813,-1.015040,-0.065392,0.006832,-0.630000,0.350000,0.490000
30865,-1.016504,-0.057096,-0.023424,-0.630000,0.140000,0.350000
30915,-1.016504,-0.062952,-0.010248,0.490000,-0.700000,0.420000
30965,-1.015040,-0.057584,-0.029768,0.280000,-3.360000,1.190000
31017,-1.015528,-0.045384,0.017568,1.190000,-2.030000,0.700000
31067,-1.015040,-0.064904,-0.005856,0.700000,-0.210000,0.770000
31117,-1.016016,-0.053192,-0.009760,0.420000,0.210000,0.420000
31167,-1.015528,-0.052216,-0.000976,1.120000,-0.210000,1.050000
31217,-1.016016,-0.058560,-0.003904,0.910000,1.050000,0.560000
31268,-1.015040,-0.067832,-0.009760,0.910000,1.610000,0.910000
31318,-1.014064,-0.062464,-0.009760,2.030000,2.380000,0.420000
31370,-1.013088,-0.055632,0.000976,3.220000,2.940000,0.980000
31423,-1.011624,-0.063440,0.004880,2.310000,5.390000,0.140000
31473,-1.012112,-0.046360,-0.026840,2.520000,9.240000,-0.210000
31523,-1.012112,-0.063928,-0.024888,1.400000,10.920000,0.140000
31623,-1.010160,-0.053192,-0.036112,2.380000,15.400000,0.140000
31673,-1.011624,-0.058072,-0.063440,1.680000,17.920000,-0.070000
31723,-1.011624,-0.062464,-0.097600,1.540000,18.620001,0.140000
31773,-1.006744,-0.056120,-0.109800,0.560000,18.549999,0.140000
31823,-1.003328,-0.077592,-0.127856,0.000000,19.250000,-0.140000
31873,-1.000888,-0.051728,-0.140544,-0.280000,19.809999,-0.490000
31923,-0.995520,-0.046360,-0.155184,0.560000,20.650000,0.280000
31973,-0.989664,-0.094184,-0.194224,2.030000,18.830000,1.120000
32026,-0.990640,-0.064904,-0.200568,-0.630000,19.670000,-0.140000
32076,-0.980880,-0.046360,-0.212768,-1.190000,21.420000,-0.630000
32126,-0.977952,-0.063440,-0.248880,-0.140000,18.340000,0.420000
32176,-0.974048,-0.080032,-0.266936,-0.490000,17.219999,-0.140000
32226,-0.966240,-0.048312,-0.265472,0.000000,16.170000,0.560000
32276,-0.961848,-0.092720,-0.297680,1.050000,16.940001,-0.210000
32326,-0.959408,-0.062952,-0.323056,-0.630000,15.330000,-0.210000
32376,-0.955016,-0.047336,-0.306464,-0.840000,12.880000,0.280000
32426,-0.948672,-0.104432,-0.358192,-0.630000,10.640000,0.280000
32476,-0.949160,-0.059536,-0.346968,0.140000,8.540000,0.000000
32526,-0.943792,-0.081008,-0.373320,-0.770000,1.260000,0.910000
32615,-0.942328,-0.097112,-0.355752,0.840000,0.770000,1.050000
32666,-0.945256,-0.059536,-0.296216,0.630000,6.790000,0.140000
32716,-0.940376,-0.082472,-0.357216,-0.140000,10.710000,0.560000
32767,-0.937448,-0.076128,-0.378688,-1.470000,6.580000,0.350000
32818,-0.931592,-0.038552,-0.365512,-1.470000,5.530000,-0.840000
32870,-0.932568,-0.072224,-0.361608,0.700000,4.690000,0.840000
32920,-0.928176,-0.067344,-0.356728,0.910000,8.960000,0.770000
32970,-0.923784,-0.065880,-0.399184,1.260000,9.100000,0.490000
33020,-0.923296,-0.080520,-0.405528,1.470000,6.020000,1.400000
33071,-0.920368,-0.078080,-0.410896,0.490000,2.800000,2.590000
33121,-0.922808,-0.058072,-0.386008,2.170000,4.970000,1.120000
33171,-0.918416,-0.072712,-0.418704,2.240000,6.090000,1.680000
33221,-0.917440,-0.036600,-0.390400,0.420000,9.660000,0.280000
33271,-0.907680,-0.067832,-0.437736,-1.400000,7.700000,-0.350000
33321,-0.904264,-0.065392,-0.451888,-0.420000,4.130000,-0.280000
33371,-0.901824,-0.071736,-0.434320,0.000000,1.680000,0.490000
33421,-0.905240,-0.068320,-0.460672,-1.400000,-2.100000,0.000000
33471,-0.907192,-0.061976,-0.433832,0.070000,-4.830000,0.070000
33525,-0.906704,-0.090280,-0.443104,-0.840000,-8.610000,0.980000
33619,-0.915000,-0.050752,-0.409920,-0.490000,-11.900000,0.700000
33669,-0.918416,-0.080520,-0.394792,0.350000,-10.990000,1.820000
33719,-0.920856,-0.061000,-0.382592,0.350000,-9.100000,1.330000
33769,-0.925736,-0.090280,-0.406504,-0.140000,-9.310000,2.030000
33820,-0.925736,-0.061000,-0.386496,-0.630000,-12.740000,1.820000
33870,-0.935496,-0.079056,-0.371368,-0.980000,-13.650000,0.560000
33922,-0.938424,-0.060512,-0.366488,0.280000,-14.210000,1.820000
33974,-0.943304,-0.085888,-0.339648,0.350000,-15.120000,2.100000
34025,-0.951112,-0.060512,-0.338184,-0.140000,-13.580000,3.360000
34079,-0.951112,-0.075152,-0.334280,0.700000,-15.190000,4.550000
34129,-0.959896,-0.063440,-0.318176,-0.070000,-15.750000,5.810000
34180,-0.956968,-0.071248,-0.297680,0.140000,-17.709999,7.700000
34230,-0.958432,-0.091256,-0.304024,-0.630000,-19.809999,14.980000
34280,-0.971608,0.118584,-0.143960,-12.390000,-24.080000,32.970001
34330,-1.009672,0.294264,-0.137616,-3.010000,-18.830000,8.330000
34380,-0.977952,0.032208,-0.178120,1.330000,-8.610000,-1.610000
34430,-0.984296,0.012688,-0.229360,-1.050000,-8.680000,0.770000
34480,-0.990640,-0.008296,-0.231312,-0.910000,-11.410000,1.470000
34530,-0.987712,0.004880,-0.217160,0.630000,-14.280000,2.030000
34598,-0.996984,0.004880,-0.198616,-1.470000,-15.820000,1.610000
34648,-0.995032,0.001464,-0.213256,-0.770000,-21.000000,0.770000
34698,-0.996496,-0.018544,-0.169336,-0.070000,-25.690001,2.240000
34748,-1.007232,0.020496,-0.128344,1.330000,-26.740000,0.420000
34798,-1.007232,-0.004392,-0.126880,-1.260000,-28.350000,2.030000
34848,-1.007232,-0.001952,-0.096136,0.770000,-32.830002,3.010000
34898,-1.015528,0.007808,-0.014640,1.890000,-27.860001,0.280000
34948,-1.016016,0.026352,0.042944,-0.770000,-19.950001,2.660000
34998,-1.015040,0.008296,0.097112,1.330000,-5.180000,1.330000
35049,-1.016016,0.019520,0.005368,-0.350000,8.680000,-0.490000
35099,-1.016992,-0.006832,-0.046848,0.070000,7.350000,0.560000
35149,-1.016504,0.002928,-0.053192,1.120000,5.250000,1.120000
35203,-1.015040,0.007320,-0.072224,0.700000,0.350000,0.980000
35253,-1.014064,0.013176,-0.027328,0.980000,-1.050000,0.770000
35303,-1.016504,0.003416,-0.029280,1.470000,-0.910000,0.700000
35353,-1.016504,0.005856,-0.033672,0.070000,0.630000,1.050000
35406,-1.014064,0.028304,-0.040504,-0.280000,1.750000,0.700000
35456,-1.016504,0.004392,-0.045384,0.210000,-0.840000,0.840000
35506,-1.014552,0.004880,-0.057096,-2.590000,-0.070000,0.630000
35617,-1.016504,0.013176,0.000000,-1.260000,0.420000,1.190000
35668,-1.013088,-0.012688,-0.029280,-0.210000,9.170000,0.210000
35719,-1.034560,0.080032,-0.098088,2.450000,11.130000,0.350000
35769,-1.023336,-0.094184,-0.282064,4.760000,-1.750000,2.380000
35819,-1.024800,0.014152,-0.041480,5.250000,-23.309999,0.980000
35871,-1.007232,-0.010248,0.082960,3.290000,-7.490000,1.820000
35921,-1.011136,0.021960,-0.042944,-0.840000,2.730000,0.490000
35971,-1.011624,0.005856,-0.037576,0.630000,-0.560000,0.420000
36021,-1.014552,0.000488,-0.050264,0.210000,1.400000,0.140000
36071,-1.008208,0.017080,-0.082472,-0.140000,-2.310000,-0.560000
36121,-1.019432,-0.021472,0.003416,2.240000,3.850000,-1.470000
36171,-1.014064,0.104432,-0.092232,1.750000,0.630000,4.130000
36221,-1.013088,0.023424,-0.149328,2.240000,-0.560000,-0.210000
36271,-1.011136,-0.011224,-0.012688,1.050000,-4.550000,1.190000
36321,-1.017968,0.034648,-0.029768,0.420000,-1.330000,0.630000
36371,-1.012112,-0.036600,-0.048312,0.840000,-5.040000,2.730000
36421,-1.018456,-0.000488,-0.017080,-0.490000,-1.890000,0.980000
36472,-1.016504,0.033672,-0.055632,0.280000,-1.540000,0.350000
36523,-1.016016,0.000976,-0.061976,0.490000,-7.770000,0.770000
36616,-1.017480,-0.011712,0.028304,0.700000,-0.350000,1.330000
36666,-1.014552,0.010736,-0.015128,0.210000,8.330000,-0.070000
36716,-1.016992,0.000488,-0.095648,-0.910000,2.590000,0.840000
36766,-1.014064,-0.033184,-0.027816,2.870000,-3.640000,3.150000
36816,-1.015528,0.005368,-0.060512,0.770000,-4.060000,0.700000
36866,-1.012600,0.009272,0.005368,-0.490000,-1.540000,0.770000
36917,-1.009672,0.002928,-0.013176,0.840000,3.080000,1.120000
36967,-1.014552,0.002928,-0.073688,0.070000,2.170000,0.700000
37017,-1.012600,-0.122488,-0.024400,0.840000,0.210000,1.260000
37068,-1.016504,0.013176,-0.046848,0.840000,-0.070000,1.540000
37119,-1.017480,0.001464,-0.064904,0.560000,-1.400000,1.890000
37169,-1.015040,0.008784,-0.029280,0.000000,-1.330000,1.400000
37219,-1.014064,-0.005368,-0.026352,1.120000,-0.280000,2.310000
37269,-1.018456,0.032696,-0.042944,0.420000,1.960000,1.330000
37319,-1.016992,-0.001464,-0.049776,0.140000,5.880000,1.890000
37369,-1.016016,0.036112,-0.094184,0.140000,-0.420000,2.240000
37419,-1.012600,0.024400,-0.036600,1.330000,-4.270000,1.820000
37469,-1.011624,0.023424,-0.026352,0.630000,-0.490000,1.330000
37521,-1.014064,0.020984,-0.059536,-17.920000,-1.680000,3.150000
37619,-1.015040,0.016104,-0.050752,-2.660000,1.400000,4.970000
37670,-1.017968,0.011712,-0.044408,-1.680000,-1.400000,12.250000
37722,-1.015040,0.020008,-0.057096,-0.210000,1.190000,11.620000
37772,-1.007720,0.068808,-0.053192,-2.100000,-1.960000,9.800000
37822,-1.009672,0.051240,-0.031720,1.330000,-0.910000,9.520000
37874,-1.011136,0.064416,-0.068808,-0.700000,-0.560000,7.070000
37924,-1.007720,0.082472,-0.051240,-2.240000,-3.080000,10.220000
37974,-1.014552,0.045384,-0.041968,-0.770000,-7.000000,13.720000
38024,-1.006256,0.126392,-0.032208,-1.400000,-3.220000,13.580000
38074,-1.011136,0.092720,-0.012200,1.050000,-1.890000,11.060000
38124,-1.007232,0.120048,-0.013664,-2.450000,0.560000,9.170000
38174,-1.008208,0.099064,-0.052704,-1.330000,-0.490000,9.870000
38224,-1.005280,0.114680,-0.041968,-0.560000,-4.060000,12.110000
38276,-1.002840,0.147376,-0.001952,-1.120000,-1.190000,12.390000
38326,-0.998936,0.145424,-0.001952,1.680000,1.050000,12.600000
38376,-1.002352,0.147376,-0.043432,0.490000,3.500000,9.590000
38426,-0.999424,0.164456,-0.051728,0.210000,0.840000,11.900000
38476,-1.000888,0.153720,-0.046848,-0.770000,-0.840000,11.620000
38526,-0.994056,0.187880,-0.051728,-0.140000,-2.030000,12.600000
38619,-0.991616,0.198616,-0.013176,0.210000,-1.680000,12.110000
38670,-0.987224,0.223504,-0.008784,2.030000,0.560000,9.520000
38720,-0.989664,0.215208,-0.060024,-0.140000,2.520000,11.760000
38773,-0.989664,0.196664,-0.050752,0.700000,-2.240000,12.250000
38823,-0.974536,0.293776,-0.008784,1.120000,-1.050000,11.200000
38874,-0.981368,0.235704,-0.056120,0.980000,-0.070000,11.270000
38924,-0.980880,0.226432,-0.038552,1.400000,-1.820000,9.380000
38974,-0.975512,0.281088,-0.043920,3.010000,-2.170000,11.480000
39024,-0.976000,0.251320,-0.036112,1.540000,-5.740000,15.960000
39074,-0.969656,0.284504,-0.018056,-1.540000,-2.940000,16.100000
39127,-0.967216,0.292312,-0.022936,-0.700000,-3.990000,19.600000
39180,-0.955016,0.345016,0.014640,-1.120000,-1.960000,17.990000
39230,-0.951112,0.339648,-0.010736,-0.560000,4.130000,14.280000
39280,-0.946232,0.365512,-0.040504,-0.210000,5.320000,10.150000
39330,-0.949648,0.329400,-0.048800,1.120000,3.430000,9.660000
39380,-0.949160,0.335744,-0.074664,-0.210000,1.120000,10.570000
39430,-0.938912,0.358192,-0.039528,-0.770000,-2.730000,12.740000
39480,-0.939888,0.368440,-0.049288,-0.700000,-2.240000,11.830000
39530,-0.933544,0.392840,-0.026840,1.190000,-4.130000,11.550000
39623,-0.926712,0.398208,-0.044896,-1.610000,1.330000,10.570000
39673,-0.922320,0.409432,-0.035624,0.420000,-0.420000,13.300000
39723,-0.915976,0.390400,-0.060024,-2.030000,1.400000,9.660000
39773,-0.906704,0.466528,-0.044896,-2.100000,-1.050000,13.440000
39824,-0.906216,0.429440,-0.014152,-2.240000,-2.940000,12.880000
39874,-0.895968,0.475312,-0.020008,-1.890000,0.700000,8.260000
39924,-0.900848,0.447008,-0.025376,0.700000,-2.170000,9.100000
39974,-0.899872,0.433832,-0.040504,0.070000,1.960000,8.820000
40024,-0.894016,0.428952,-0.031232,-1.400000,-2.520000,9.310000
40074,-0.885720,0.505080,-0.039040,-0.560000,-1.890000,14.070000
40127,-0.889624,0.453840,-0.040504,-1.890000,-4.130000,10.220000
40177,-0.882792,0.489952,-0.039528,-2.450000,-4.970000,11.900000
40230,-0.879864,0.470920,0.024888,1.050000,-3.010000,12.180000
40280,-0.870104,0.501664,-0.039040,0.140000,1.820000,9.170000
40330,-0.873520,0.460672,-0.029768,0.980000,1.540000,10.990000
40380,-0.857416,0.542656,-0.039528,-1.680000,0.350000,9.870000
40430,-0.853024,0.573888,-0.001464,0.140000,-0.350000,6.230000
40480,-0.852048,0.579256,-0.025864,0.700000,1.050000,-0.560000
40530,-0.857904,0.554856,-0.023424,1.750000,0.840000,-8.470000
40624,-0.860832,0.507032,-0.021960,-0.630000,1.820000,-29.540001
40674,-0.886696,0.466528,-0.036112,-3.080000,-1.540000,-29.120001
40724,-0.899384,0.438224,-0.015128,1.190000,-1.890000,-21.490000
40774,-0.894992,0.499224,0.008784,5.320000,2.310000,-30.030001
40824,-0.916464,0.396256,-0.030744,5.180000,5.320000,-27.930000
40874,-0.919880,0.414800,-0.040016,4.480000,4.690000,-35.980000
40924,-0.936960,0.325984,-0.066856,1.960000,-2.310000,-26.670000
40974,-0.955504,0.307440,-0.048312,2.100000,-0.770000,-27.719999
41027,-0.955504,0.325008,-0.029768,5.250000,-2.590000,-26.459999
41077,-0.965752,0.296216,-0.056608,3.010000,0.490000,-23.100000
41127,-0.976000,0.247416,-0.075152,4.060000,1.470000,-21.420000
41177,-0.973560,0.278160,-0.047336,1.610000,-2.170000,-21.700001
41227,-0.975512,0.242536,-0.049776,1.680000,-3.500000,-20.860001
41277,-0.998448,0.131760,-0.047824,4.480000,-3.150000,-11.480000
41327,-0.988200,0.190320,-0.055632,2.590000,-2.800000,-14.280000
41377,-0.987712,0.224968,-0.029768,1.960000,-2.590000,-13.090000
41427,-0.998448,0.193736,-0.043920,3.500000,-0.420000,-14.420000
41477,-0.996008,0.183000,-0.051728,1.820000,-2.730000,-16.100000
41527,-0.999912,0.145424,-0.031232,0.280000,-0.910000,-14.140000
41621,-1.002840,0.143472,-0.039528,0.350000,-2.520000,-13.440000
41671,-1.008696,0.090768,0.006344,1.960000,-1.260000,-12.040000
41721,-1.004304,0.122488,-0.039040,2.030000,2.730000,-14.070000
41771,-1.010160,0.072712,-0.053680,2.100000,0.980000,-12.110000
41823,-1.006256,0.103944,-0.081008,1.890000,-3.360000,-9.870000
41876,-1.011136,0.065880,-0.020984,1.120000,-6.020000,-9.940000
41926,-1.018456,0.034648,-0.038064,2.380000,-2.450000,-8.960000
41976,-1.012600,0.065392,-0.017568,1.120000,-1.260000,-8.260000
42026,-1.017480,0.016104,-0.047336,0.630000,-1.050000,-7.140000
42076,-1.018944,0.016592,-0.046360,3.010000,-2.170000,-7.420000
42126,-1.008696,0.114192,-0.057584,1.400000,-4.690000,-17.570000
42176,-1.023824,-0.058072,-0.059048,0.350000,-10.990000,-0.070000
42226,-1.017480,0.013664,0.027816,0.700000,-5.250000,-0.070000
